passengerid,homeplanet,cryosleep,cabin,destination,age,vip,roomservice,foodcourt,shoppingmall,spa,vrdeck,name,transported,rommservice,missing_cryo,missing_vip,missing_home,missing_cabin,missing_destination,missing_name,group_number,pass_slot,deck,number,side
5158_01,Earth,False,F/1054/P,TRAPPIST-1e,16.0,False,0.0,1.0,0.0,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0          0.0
1        549.0
2       6715.0
3       3329.0
4        565.0
         ...  
8688    1643.0
8689       0.0
8690       1.0
8691     353.0
8692       0.0
Name: spa, Length: 8693, dtype: float64>",61.0,Willah Jacostaney,False,0.0,0,0,0,0,0,0,5158,01,F,1054,P
5160_01,Earth,False,G/832/P,TRAPPIST-1e,37.0,False,732.0,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0          0.0
1          9.0
2       3576.0
3       1283.0
4         70.0
         ...  
8688    6819.0
8689       0.0
8690       0.0
8691    1049.0
8692    4688.0
Name: foodcourt, Length: 8693, dtype: float64>","<bound method NDFrame._add_numeric_operations.<locals>.median of 0          0.0
1         25.0
2          0.0
3        371.0
4        151.0
         ...  
8688       0.0
8689       0.0
8690    1872.0
8691       0.0
8692       0.0
Name: shoppingmall, Length: 8693, dtype: float64>",156.0,0.0,Ricke Hayersents,False,732.0,0,0,0,0,0,0,5160,01,G,832,P
5161_01,Mars,True,D/156/S,55 Cancri e,41.0,False,0.0,0.0,0.0,0.0,0.0,Goos Cheen,True,0.0,0,0,0,0,0,0,5161,01,D,156,S
5162_01,Mars,True,F/988/S,55 Cancri e,16.0,False,0.0,0.0,0.0,0.0,0.0,Hoce Barne,True,0.0,0,0,0,0,0,0,5162,01,F,988,S
5162_02,Mars,False,F/988/S,55 Cancri e,39.0,False,98.0,0.0,125.0,0.0,1082.0,Dow Barne,False,98.0,0,0,0,0,0,0,5162,02,F,988,S
5163_01,Earth,True,E/322/P,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,Ellie Beckeey,True,0.0,0,0,0,0,0,0,5163,01,E,322,P
5163_02,Earth,False,E/322/P,TRAPPIST-1e,40.0,False,151.0,0.0,713.0,0.0,0.0,Jillie Hewson,True,151.0,0,0,0,0,0,0,5163,02,E,322,P
5165_01,Earth,False,F/989/S,TRAPPIST-1e,63.0,False,0.0,281.0,94.0,0.0,270.0,Alancy Collinson,True,0.0,0,0,0,0,0,0,5165,01,F,989,S
5166_01,Mars,False,D/163/P,TRAPPIST-1e,32.0,False,382.0,0.0,477.0,22.0,2.0,Cor Porki,True,382.0,0,0,0,0,0,0,5166,01,D,163,P
5167_01,Earth,False,F/990/S,TRAPPIST-1e,47.0,False,1.0,17.0,0.0,1069.0,0.0,Joana Crayeson,False,1.0,0,0,0,0,0,0,5167,01,F,990,S
5170_01,Earth,False,F/1056/P,55 Cancri e,23.0,False,0.0,306.0,392.0,9.0,13.0,Jeandy Hurchez,False,0.0,0,0,0,0,0,0,5170,01,F,1056,P
5171_01,Earth,False,F/991/S,TRAPPIST-1e,23.0,False,0.0,7.0,0.0,190.0,501.0,Julin Estiagosen,False,0.0,0,0,0,0,0,0,5171,01,F,991,S
5173_01,Mars,True,F/1057/P,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,Supies Biba,True,0.0,0,0,0,0,0,0,5173,01,F,1057,P
5174_01,Europa,True,C/159/P,55 Cancri e,44.0,False,0.0,0.0,0.0,0.0,0.0,Hekark Alenter,True,0.0,0,0,0,0,0,0,5174,01,C,159,P
5174_02,Europa,False,C/159/P,TRAPPIST-1e,29.0,False,6.0,5.0,0.0,6235.0,434.0,Mesarid Alenter,False,6.0,0,0,0,0,0,0,5174,02,C,159,P
5175_01,Earth,False,G/834/P,TRAPPIST-1e,21.0,False,582.0,0.0,0.0,148.0,53.0,Andice Maystuarey,False,582.0,0,0,0,0,0,0,5175,01,G,834,P
5176_01,Earth,False,E/323/P,TRAPPIST-1e,23.0,False,576.0,207.0,0.0,0.0,9.0,Helle Sawyerson,False,576.0,0,0,0,0,0,0,5176,01,E,323,P
5177_01,Europa,False,B/201/S,TRAPPIST-1e,26.0,True,0.0,0.0,0.0,0.0,0.0,Aldebah Gealably,True,0.0,0,0,0,0,0,0,5177,01,B,201,S
5179_01,Europa,True,C/160/P,55 Cancri e,47.0,False,0.0,0.0,0.0,0.0,0.0,Nesch Aillyber,True,0.0,0,0,0,0,0,0,5179,01,C,160,P
5180_01,Earth,True,G/835/P,PSO J318.5-22,20.0,False,0.0,0.0,0.0,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0          0.0
1        549.0
2       6715.0
3       3329.0
4        565.0
         ...  
8688    1643.0
8689       0.0
8690       1.0
8691     353.0
8692       0.0
Name: spa, Length: 8693, dtype: float64>",0.0,Felia Gillock,True,0.0,0,0,0,0,0,0,5180,01,G,835,P
5181_01,Europa,False,B/175/P,TRAPPIST-1e,48.0,False,0.0,0.0,0.0,0.0,0.0,Minkark Motled,True,0.0,1,0,0,0,0,0,5181,01,B,175,P
5182_01,Earth,True,G/836/P,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,Crisey Georgasey,True,0.0,0,0,0,0,0,0,5182,01,G,836,P
5182_02,Earth,False,G/836/P,TRAPPIST-1e,25.0,False,322.0,0.0,81.0,3.0,298.0,Berna Georgasey,True,322.0,0,0,0,0,0,0,5182,02,G,836,P
5184_01,Earth,False,G/837/P,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Joelan Folemonley,True,0.0,0,0,0,0,0,0,5184,01,G,837,P
5185_01,Mars,False,E/330/S,TRAPPIST-1e,29.0,False,523.0,0.0,21.0,4.0,811.0,Cruts Flie,False,523.0,0,0,0,0,0,0,5185,01,E,330,S
5186_01,Earth,False,F/1058/P,TRAPPIST-1e,21.0,False,41.0,651.0,2.0,29.0,0.0,Monah Harry,False,41.0,0,0,0,0,0,0,5186,01,F,1058,P
5187_01,unknown,False,E/324/P,TRAPPIST-1e,20.0,False,949.0,0.0,0.0,5.0,0.0,Ranuts Mellé,False,949.0,0,0,1,0,0,0,5187,01,E,324,P
5188_01,Earth,False,G/838/P,TRAPPIST-1e,34.0,False,0.0,160.0,0.0,611.0,44.0,Chesty Bootez,False,0.0,0,0,0,0,0,0,5188,01,G,838,P
5188_02,Earth,True,G/838/P,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,Elindy Hessey,True,0.0,0,0,0,0,0,0,5188,02,G,838,P
5188_03,Earth,True,G/838/P,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,Wally Bootez,False,0.0,0,0,0,0,0,0,5188,03,G,838,P
5190_01,Earth,False,F/994/S,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,1513.0,Jillie Barrilloney,False,0.0,0,0,0,0,0,0,5190,01,F,994,S
5192_01,Mars,True,F/995/S,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,Tostex Khaf,True,0.0,0,0,0,0,0,0,5192,01,F,995,S
5193_01,Europa,False,C/202/S,TRAPPIST-1e,34.0,False,0.0,914.0,0.0,2433.0,647.0,Betenar Craing,True,0.0,0,0,0,0,0,0,5193,01,C,202,S
5194_01,Europa,True,B/176/P,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Sabi Ainatint,True,0.0,0,0,0,0,0,0,5194,01,B,176,P
5194_02,Europa,True,B/176/P,55 Cancri e,16.0,False,0.0,0.0,0.0,0.0,0.0,Astonon Ainatint,True,0.0,0,0,0,0,0,0,5194,02,B,176,P
5196_01,Earth,True,G/839/P,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,Gracey Haynard,True,0.0,0,0,0,0,0,0,5196,01,G,839,P
5196_02,Earth,True,G/839/P,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Jenn Haynard,False,0.0,0,0,0,0,0,0,5196,02,G,839,P
5197_01,Earth,False,E/325/P,unknown,20.0,False,0.0,4.0,761.0,22.0,1.0,Rician Fowlaney,True,0.0,0,0,0,0,1,0,5197,01,E,325,P
5198_01,Mars,False,F/1059/P,TRAPPIST-1e,45.0,False,878.0,0.0,430.0,0.0,0.0,Lish Fla,False,878.0,0,0,0,0,0,0,5198,01,F,1059,P
5199_01,Europa,False,D/158/S,TRAPPIST-1e,35.0,False,0.0,725.0,3415.0,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0          0.0
1        549.0
2       6715.0
3       3329.0
4        565.0
         ...  
8688    1643.0
8689       0.0
8690       1.0
8691     353.0
8692       0.0
Name: spa, Length: 8693, dtype: float64>",1.0,Luxonon Cuplial,False,0.0,0,0,0,0,0,0,5199,01,D,158,S
5201_01,Earth,False,F/1060/P,TRAPPIST-1e,21.0,False,1961.0,96.0,0.0,54.0,40.0,Melara Daughtson,False,1961.0,1,0,0,0,0,0,5201,01,F,1060,P
5202_01,Earth,True,G/840/P,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,Jeret Berges,True,0.0,0,0,0,0,0,0,5202,01,G,840,P
5204_01,Earth,False,F/1061/P,PSO J318.5-22,46.0,False,0.0,153.0,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0          0.0
1         25.0
2          0.0
3        371.0
4        151.0
         ...  
8688       0.0
8689       0.0
8690    1872.0
8691       0.0
8692       0.0
Name: shoppingmall, Length: 8693, dtype: float64>",0.0,397.0,Jodip Hughriend,False,0.0,0,0,0,0,0,0,5204,01,F,1061,P
5205_01,Earth,False,F/997/S,TRAPPIST-1e,22.0,False,261.0,0.0,0.0,107.0,1132.0,Mabley Roachez,False,261.0,0,0,0,0,0,0,5205,01,F,997,S
5205_02,Earth,False,G/845/S,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,Juanna Roachez,True,0.0,0,0,0,0,0,0,5205,02,G,845,S
5205_03,Earth,False,G/845/S,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,Dorene Roachez,True,0.0,1,0,0,0,0,0,5205,03,G,845,S
5206_01,Earth,True,G/841/P,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,Alley Briggston,True,0.0,0,0,0,0,0,0,5206,01,G,841,P
5206_02,Earth,False,F/1062/P,PSO J318.5-22,60.0,False,0.0,0.0,789.0,283.0,3.0,Myrace Briggston,False,0.0,0,0,0,0,0,0,5206,02,F,1062,P
5206_03,Earth,False,G/841/P,PSO J318.5-22,48.0,False,0.0,2.0,72.0,554.0,143.0,Ericia Briggston,False,0.0,0,0,0,0,0,0,5206,03,G,841,P
5207_01,Earth,False,E/331/S,55 Cancri e,18.0,False,51.0,339.0,1.0,0.0,436.0,Bonyan Chanan,True,51.0,0,0,0,0,0,0,5207,01,E,331,S
5207_02,Earth,False,F/998/S,TRAPPIST-1e,31.0,False,1364.0,0.0,0.0,0.0,21.0,Rossie Chanan,False,1364.0,0,0,0,0,0,0,5207,02,F,998,S
5208_01,Europa,True,C/163/P,55 Cancri e,26.0,False,0.0,0.0,0.0,0.0,0.0,Sadalm Unressind,True,0.0,0,0,0,0,0,0,5208,01,C,163,P
5208_02,Europa,False,C/163/P,55 Cancri e,41.0,False,717.0,641.0,2.0,1559.0,4828.0,Alcorix Unressind,False,717.0,0,0,0,0,0,0,5208,02,C,163,P
5209_01,Earth,False,F/999/S,TRAPPIST-1e,26.0,False,168.0,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0          0.0
1          9.0
2       3576.0
3       1283.0
4         70.0
         ...  
8688    6819.0
8689       0.0
8690       0.0
8691    1049.0
8692    4688.0
Name: foodcourt, Length: 8693, dtype: float64>",382.0,166.0,0.0,Eriky Lambleyoun,True,168.0,0,0,0,0,0,0,5209,01,F,999,S
5210_01,Earth,False,F/1063/P,TRAPPIST-1e,29.0,False,0.0,43.0,693.0,0.0,0.0,unknown,True,0.0,0,0,0,0,0,1,5210,01,F,1063,P
5211_01,Earth,False,E/332/S,TRAPPIST-1e,24.0,False,666.0,938.0,1.0,0.0,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0          0.0
1         44.0
2         49.0
3        193.0
4          2.0
         ...  
8688      74.0
8689       0.0
8690       0.0
8691    3235.0
8692      12.0
Name: vrdeck, Length: 8693, dtype: float64>",Hen Barrelliver,False,666.0,0,0,0,0,0,0,5211,01,E,332,S
5213_01,Earth,False,F/1064/P,TRAPPIST-1e,25.0,False,10.0,0.0,908.0,5.0,0.0,Nathy Pottley,True,10.0,0,0,0,0,0,0,5213,01,F,1064,P
5214_01,Earth,False,G/842/P,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,Antony Hersons,False,0.0,0,0,0,0,0,0,5214,01,G,842,P
5216_01,Earth,True,G/843/P,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,Clard Hardson,False,0.0,0,0,0,0,0,0,5216,01,G,843,P
5217_01,Europa,True,B/177/P,55 Cancri e,18.0,False,0.0,0.0,0.0,0.0,0.0,Sitron Briouse,True,0.0,0,0,0,0,0,0,5217,01,B,177,P
5217_02,Europa,True,B/177/P,55 Cancri e,32.0,False,0.0,0.0,0.0,0.0,0.0,Canon Wingcoling,True,0.0,0,0,0,0,0,0,5217,02,B,177,P
5218_01,Earth,False,F/1000/S,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,525.0,1889.0,Leony Powery,False,0.0,0,0,0,0,0,0,5218,01,F,1000,S
5220_01,Mars,False,D/165/P,TRAPPIST-1e,21.0,False,2206.0,0.0,353.0,0.0,19.0,Jackok Cooki,False,2206.0,0,0,0,0,0,0,5220,01,D,165,P
5221_01,Earth,False,F/1065/P,TRAPPIST-1e,25.0,False,0.0,528.0,8.0,153.0,0.0,Jilla Herreras,False,0.0,0,0,0,0,0,0,5221,01,F,1065,P
5223_01,Mars,False,F/1002/S,55 Cancri e,47.0,False,275.0,0.0,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0          0.0
1         25.0
2          0.0
3        371.0
4        151.0
         ...  
8688       0.0
8689       0.0
8690    1872.0
8691       0.0
8692       0.0
Name: shoppingmall, Length: 8693, dtype: float64>",24.0,0.0,Munda Ble,True,275.0,0,0,0,0,0,0,5223,01,F,1002,S
5223_02,Mars,True,F/1002/S,PSO J318.5-22,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0       39.0
1       24.0
2       58.0
3       33.0
4       16.0
        ... 
8688    41.0
8689    18.0
8690    26.0
8691    32.0
8692    44.0
Name: age, Length: 8693, dtype: float64>",False,0.0,0.0,0.0,0.0,0.0,Goles Ble,True,0.0,0,0,0,0,0,0,5223,02,F,1002,S
5223_03,Mars,True,F/1002/S,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,Koot Fla,True,0.0,0,0,0,0,0,0,5223,03,F,1002,S
5224_01,Earth,False,F/1003/S,TRAPPIST-1e,24.0,False,0.0,0.0,56.0,564.0,880.0,Diandy Mckinn,False,0.0,0,0,0,0,0,0,5224,01,F,1003,S
5225_01,Mars,True,E/334/S,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,Chrets Sincy,True,0.0,0,0,0,0,0,0,5225,01,E,334,S
5226_01,Earth,True,G/848/S,PSO J318.5-22,24.0,False,0.0,0.0,0.0,0.0,0.0,Joyn Hahnstoneal,True,0.0,0,0,0,0,0,0,5226,01,G,848,S
5227_01,Earth,True,G/849/S,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,Darlie Morrencis,True,0.0,0,0,0,0,0,0,5227,01,G,849,S
5229_01,Earth,False,E/335/S,unknown,16.0,False,0.0,0.0,19.0,971.0,0.0,Allene Balley,False,0.0,0,0,0,0,1,0,5229,01,E,335,S
5230_01,Mars,False,F/1004/S,TRAPPIST-1e,23.0,False,263.0,0.0,1548.0,44.0,0.0,Dow Tité,True,263.0,0,0,0,0,0,0,5230,01,F,1004,S
5234_01,Mars,False,F/1067/P,TRAPPIST-1e,16.0,False,271.0,0.0,2251.0,117.0,0.0,Tote Chmad,True,271.0,0,0,0,0,0,0,5234,01,F,1067,P
5235_01,Earth,False,G/844/P,TRAPPIST-1e,29.0,False,30.0,0.0,605.0,267.0,6.0,Allyn Olivasquez,False,30.0,0,0,0,0,0,0,5235,01,G,844,P
5236_01,Earth,False,E/326/P,TRAPPIST-1e,46.0,False,1.0,0.0,898.0,0.0,96.0,Juanna Lardsonald,True,1.0,0,0,0,0,0,0,5236,01,E,326,P
5238_01,Earth,True,G/845/P,PSO J318.5-22,13.0,False,0.0,0.0,0.0,0.0,0.0,Gailia Blainson,False,0.0,0,0,0,0,0,0,5238,01,G,845,P
5239_01,Earth,True,G/852/S,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,Jeroy Beckeetter,True,0.0,0,0,0,0,0,0,5239,01,G,852,S
5240_01,Earth,True,G/853/S,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,Loisey Melez,True,0.0,0,0,0,0,0,0,5240,01,G,853,S
5242_01,Earth,True,G/854/S,TRAPPIST-1e,46.0,False,0.0,0.0,0.0,0.0,0.0,Briney Ellahan,True,0.0,0,0,0,0,0,0,5242,01,G,854,S
5243_01,Earth,False,F/1005/S,TRAPPIST-1e,24.0,False,1231.0,0.0,0.0,1.0,3.0,Lanedy Mclardson,True,1231.0,0,0,0,0,0,0,5243,01,F,1005,S
5243_02,Earth,True,G/855/S,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,Dont Melez,True,0.0,0,0,0,0,0,0,5243,02,G,855,S
5244_01,Mars,False,F/1006/S,TRAPPIST-1e,38.0,False,218.0,0.0,586.0,770.0,0.0,Tax Tité,False,218.0,0,0,0,0,0,0,5244,01,F,1006,S
5246_01,Earth,True,G/847/P,TRAPPIST-1e,57.0,False,0.0,0.0,0.0,0.0,0.0,Glene Drakeekss,True,0.0,0,0,0,0,0,0,5246,01,G,847,P
5246_02,Earth,False,F/1070/P,TRAPPIST-1e,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0       39.0
1       24.0
2       58.0
3       33.0
4       16.0
        ... 
8688    41.0
8689    18.0
8690    26.0
8691    32.0
8692    44.0
Name: age, Length: 8693, dtype: float64>",False,0.0,13.0,643.0,47.0,0.0,Jodia Drakeekss,True,0.0,0,0,0,0,0,0,5246,02,F,1070,P
5247_01,Earth,False,G/848/P,TRAPPIST-1e,38.0,False,6.0,2324.0,0.0,0.0,0.0,Roydo Yorkland,True,6.0,0,0,0,0,0,0,5247,01,G,848,P
5248_01,Earth,False,G/856/S,TRAPPIST-1e,28.0,False,607.0,0.0,0.0,227.0,0.0,Tinez Batestonley,True,607.0,0,0,0,0,0,0,5248,01,G,856,S
5249_01,Mars,False,E/327/P,TRAPPIST-1e,25.0,False,922.0,0.0,1.0,91.0,0.0,Colal Fonie,False,922.0,0,0,0,0,0,0,5249,01,E,327,P
5250_01,Mars,True,F/1007/S,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,Clek Dan,True,0.0,0,0,0,0,0,0,5250,01,F,1007,S
5251_01,Mars,False,F/1071/P,TRAPPIST-1e,33.0,False,705.0,0.0,1905.0,13.0,0.0,Murs Nanie,True,705.0,0,0,0,0,0,0,5251,01,F,1071,P
5252_01,Earth,False,F/1008/S,TRAPPIST-1e,35.0,False,202.0,1309.0,60.0,0.0,0.0,Elanie Langatein,True,202.0,0,0,0,0,0,0,5252,01,F,1008,S
5253_01,Earth,False,F/1009/S,TRAPPIST-1e,24.0,False,290.0,64.0,413.0,35.0,0.0,Annard Ashipeck,True,290.0,0,0,0,0,0,0,5253,01,F,1009,S
5254_01,Europa,True,B/202/S,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,Celeon Pressive,True,0.0,0,0,0,0,0,0,5254,01,B,202,S
5254_02,Europa,True,B/202/S,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,Photons Pickleve,True,0.0,0,0,0,0,0,0,5254,02,B,202,S
5254_03,Europa,True,unknown,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,Sargah Pressive,True,0.0,0,0,0,1,0,0,5254,03,unknown,,
5254_04,Europa,False,B/202/S,55 Cancri e,8.0,False,0.0,0.0,0.0,0.0,0.0,Sceleon Pressive,True,0.0,0,0,0,0,0,0,5254,04,B,202,S
5255_01,Mars,True,F/1010/S,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,Clow Peate,True,0.0,0,0,0,0,0,0,5255,01,F,1010,S
5256_01,Mars,False,D/159/S,TRAPPIST-1e,26.0,False,41.0,0.0,444.0,572.0,0.0,Luse Tirt,False,41.0,0,0,0,0,0,0,5256,01,D,159,S
5257_01,Europa,False,B/178/P,55 Cancri e,43.0,False,0.0,1001.0,0.0,2393.0,0.0,Dnocese Opshaft,False,0.0,0,0,0,0,0,0,5257,01,B,178,P
5258_01,Europa,False,C/204/S,TRAPPIST-1e,70.0,False,241.0,1065.0,0.0,2290.0,2.0,Alrair Taptiritty,True,241.0,0,0,0,0,0,0,5258,01,C,204,S
5260_01,Earth,True,G/849/P,55 Cancri e,17.0,False,0.0,0.0,0.0,0.0,0.0,Racy Fulloydez,True,0.0,0,0,0,0,0,0,5260,01,G,849,P
5262_01,Earth,True,G/850/P,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,Adanne Rilley,True,0.0,0,0,0,0,0,0,5262,01,G,850,P
5264_01,Earth,True,G/858/S,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,Joyces Vinozarks,True,0.0,0,0,0,0,0,0,5264,01,G,858,S
5264_02,Earth,False,F/1012/S,55 Cancri e,37.0,False,0.0,0.0,163.0,0.0,486.0,Marina Vinozarks,True,0.0,0,0,0,0,0,0,5264,02,F,1012,S
5265_01,Earth,False,F/1073/P,TRAPPIST-1e,15.0,False,0.0,400.0,0.0,0.0,702.0,Tonyn Ashipson,False,0.0,0,0,0,0,0,0,5265,01,F,1073,P
5266_01,Europa,False,A/64/S,55 Cancri e,20.0,False,0.0,290.0,0.0,1866.0,217.0,Alhair Poselfle,False,0.0,0,0,0,0,0,0,5266,01,A,64,S
5266_02,Europa,False,C/205/S,55 Cancri e,36.0,True,13.0,196.0,3.0,0.0,12323.0,Sinon Poselfle,False,13.0,0,0,0,0,0,0,5266,02,C,205,S
5268_01,Earth,False,F/1013/S,TRAPPIST-1e,14.0,False,0.0,56.0,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0          0.0
1         25.0
2          0.0
3        371.0
4        151.0
         ...  
8688       0.0
8689       0.0
8690    1872.0
8691       0.0
8692       0.0
Name: shoppingmall, Length: 8693, dtype: float64>",0.0,2.0,Bony Flynney,True,0.0,0,0,0,0,0,0,5268,01,F,1013,S
5269_01,Earth,False,E/336/S,TRAPPIST-1e,21.0,False,38.0,1.0,591.0,1.0,31.0,Mollen Ewisentley,True,38.0,0,0,0,0,0,0,5269,01,E,336,S
5271_01,Earth,False,F/1075/P,TRAPPIST-1e,28.0,False,89.0,3.0,571.0,258.0,0.0,Kimmie Thony,False,89.0,0,0,0,0,0,0,5271,01,F,1075,P
5272_01,Mars,True,F/1076/P,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,Push Winie,True,0.0,0,0,0,0,0,0,5272,01,F,1076,P
5273_01,Earth,False,F/1077/P,TRAPPIST-1e,26.0,False,0.0,0.0,827.0,1.0,0.0,Leony Gallenry,False,0.0,0,0,0,0,0,0,5273,01,F,1077,P
5274_01,Earth,False,F/1078/P,TRAPPIST-1e,25.0,False,662.0,34.0,0.0,79.0,148.0,Weney Hineyley,False,662.0,0,0,0,0,0,0,5274,01,F,1078,P
5275_01,Earth,False,F/1014/S,TRAPPIST-1e,29.0,False,0.0,10.0,0.0,594.0,120.0,Jerek Buckentry,False,0.0,0,0,0,0,0,0,5275,01,F,1014,S
5276_01,Europa,False,B/179/P,55 Cancri e,39.0,True,0.0,2868.0,0.0,5.0,1968.0,Neutrak Poustive,True,0.0,0,0,0,0,0,0,5276,01,B,179,P
5277_01,Earth,False,F/1079/P,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,87.0,1232.0,Besse Morandry,True,0.0,0,0,0,0,0,0,5277,01,F,1079,P
5278_01,Europa,True,B/203/S,55 Cancri e,37.0,False,0.0,0.0,0.0,0.0,0.0,Menkin Subateful,True,0.0,0,0,0,0,0,0,5278,01,B,203,S
5279_01,Earth,False,G/852/P,TRAPPIST-1e,28.0,False,467.0,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0          0.0
1          9.0
2       3576.0
3       1283.0
4         70.0
         ...  
8688    6819.0
8689       0.0
8690       0.0
8691    1049.0
8692    4688.0
Name: foodcourt, Length: 8693, dtype: float64>",0.0,0.0,307.0,Antony Flynnis,False,467.0,0,0,0,0,0,0,5279,01,G,852,P
5280_01,Earth,False,F/1015/S,TRAPPIST-1e,18.0,False,0.0,0.0,2728.0,0.0,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0          0.0
1         44.0
2         49.0
3        193.0
4          2.0
         ...  
8688      74.0
8689       0.0
8690       0.0
8691    3235.0
8692      12.0
Name: vrdeck, Length: 8693, dtype: float64>",Elanda Simpsonks,True,0.0,0,0,0,0,0,0,5280,01,F,1015,S
5281_01,Earth,False,F/1080/P,TRAPPIST-1e,30.0,False,0.0,6.0,621.0,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0          0.0
1        549.0
2       6715.0
3       3329.0
4        565.0
         ...  
8688    1643.0
8689       0.0
8690       1.0
8691     353.0
8692       0.0
Name: spa, Length: 8693, dtype: float64>",433.0,Emmax Haynard,False,0.0,0,0,0,0,0,0,5281,01,F,1080,P
5282_01,Earth,False,E/337/S,TRAPPIST-1e,35.0,False,35.0,0.0,14.0,0.0,816.0,Florey Torrez,True,35.0,0,0,0,0,0,0,5282,01,E,337,S
5282_02,Earth,False,F/1016/S,TRAPPIST-1e,26.0,False,0.0,196.0,0.0,0.0,487.0,Eulah Torrez,True,0.0,0,0,0,0,0,0,5282,02,F,1016,S
5282_03,Earth,True,G/860/S,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,Kenda Torrez,True,0.0,0,0,0,0,0,0,5282,03,G,860,S
5287_01,Earth,False,G/861/S,PSO J318.5-22,42.0,False,0.0,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0          0.0
1          9.0
2       3576.0
3       1283.0
4         70.0
         ...  
8688    6819.0
8689       0.0
8690       0.0
8691    1049.0
8692    4688.0
Name: foodcourt, Length: 8693, dtype: float64>",0.0,214.0,50.0,Shanya Webstephrey,True,0.0,0,0,0,0,0,0,5287,01,G,861,S
5288_01,Earth,False,F/1081/P,unknown,36.0,False,1.0,716.0,3.0,0.0,57.0,Thell Masquez,True,1.0,0,0,0,0,1,0,5288,01,F,1081,P
5290_01,Earth,False,F/1083/P,TRAPPIST-1e,31.0,False,1177.0,2.0,0.0,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0          0.0
1        549.0
2       6715.0
3       3329.0
4        565.0
         ...  
8688    1643.0
8689       0.0
8690       1.0
8691     353.0
8692       0.0
Name: spa, Length: 8693, dtype: float64>",1.0,Bretty Patthews,False,1177.0,0,0,0,0,0,0,5290,01,F,1083,P
5291_01,Earth,False,G/854/P,55 Cancri e,27.0,False,3905.0,7.0,0.0,4.0,53.0,Luisy Gaington,False,3905.0,0,0,0,0,0,0,5291,01,G,854,P
5292_01,Europa,False,C/206/S,TRAPPIST-1e,25.0,False,0.0,4313.0,0.0,175.0,60.0,Celavar Galoquid,True,0.0,0,0,0,0,0,0,5292,01,C,206,S
